,Source,Source City,Source Country,Target,Target City,Target Country,Weight
40775,BDL,Hartford,USA,MSP,Minneapolis/St Paul,USA,4588
40776,BIL,Billings,USA,HLN,Helena,USA,3410
40777,BOS,Boston,USA,DTW,Detroit,USA,22015
40778,BRD,Brainerd,USA,MSP,Minneapolis/St Paul,USA,5848
40779,BWI,Baltimore,USA,MSP,Minneapolis/St Paul,USA,3844
40780,TPA,Tampa,USA,MSP,Minneapolis/St Paul,USA,3224
40781,TVF,Thief River Falls,USA,BJI,Bemidji,USA,952
40782,TVF,Thief River Falls,USA,GFK,Grand Forks,USA,986
40785,CMH,Columbus (US) OH,USA,DTW,Detroit,USA,1550
40786,CMH,Columbus (US) OH,USA,DTW,Detroit,USA,1886
40787,CMH,Columbus (US) OH,USA,MEM,Memphis,USA,100
40789,DEN,Denver,USA,MSP,Minneapolis/St Paul,USA,25900
40790,DEN,Denver,USA,MSP,Minneapolis/St Paul,USA,6475
40791,DTW,Detroit,USA,ANC,Anchorage,USA,5735
40792,DTW,Detroit,USA,BOS,Boston,USA,22015
40793,DTW,Detroit,USA,CMH,Columbus (US) OH,USA,1886
40794,DTW,Detroit,USA,EWR,New York,USA,8288
40795,DTW,Detroit,USA,EWR,New York,USA,10730
40796,DTW,Detroit,USA,GSO,Greensboro/High Point,USA,1350
40797,DTW,Detroit,USA,JFK,New York,USA,6820
40798,DTW,Detroit,USA,LAS,Las Vegas,USA,8584
40799,DTW,Detroit,USA,MIA,Miami,USA,148
40800,DTW,Detroit,USA,PHL,Philadelphia,USA,10292
40801,DTW,Detroit,USA,PHL,Philadelphia,USA,148
40802,DTW,Detroit,USA,PVD,Providence,USA,296
40803,DTW,Detroit,USA,TVC,Traverse City,USA,3100
40806,EWR,New York,USA,DTW,Detroit,USA,3996
40807,EWR,New York,USA,DTW,Detroit,USA,10730
40808,EWR,New York,USA,MSP,Minneapolis/St Paul,USA,6710
40809,FSD,Sioux Falls,USA,MSP,Minneapolis/St Paul,USA,4920
40810,GLH,Greenville (US) MS,USA,MEM,Memphis,USA,1938
40811,GSO,Greensboro/High Point,USA,DTW,Detroit,USA,1350
40812,HLN,Helena,USA,BIL,Billings,USA,3410
40814,IND,Indianapolis,USA,MEM,Memphis,USA,4588
40815,JFK,New York,USA,DTW,Detroit,USA,6820
40816,LAS,Las Vegas,USA,DTW,Detroit,USA,3996
40817,MDW,Chicago,USA,MSP,Minneapolis/St Paul,USA,12540
40818,MEM,Memphis,USA,AUS,Austin,USA,1550
40820,MEM,Memphis,USA,GLH,Greenville (US) MS,USA,1938
40821,MEM,Memphis,USA,MCO,Orlando,USA,124
40822,MEM,Memphis,USA,PAH,Paducah,USA,4182
40823,MSP,Minneapolis/St Paul,USA,BDL,Hartford,USA,4292
40824,MSP,Minneapolis/St Paul,USA,BRD,Brainerd,USA,5848
40825,MSP,Minneapolis/St Paul,USA,BWI,Baltimore,USA,3844
40826,MSP,Minneapolis/St Paul,USA,DCA,Washington,USA,440
40827,MSP,Minneapolis/St Paul,USA,DEN,Denver,USA,25900
40828,MSP,Minneapolis/St Paul,USA,DEN,Denver,USA,5735
40829,MSP,Minneapolis/St Paul,USA,EWR,New York,USA,9790
40830,MSP,Minneapolis/St Paul,USA,FSD,Sioux Falls,USA,4920
40831,MSP,Minneapolis/St Paul,USA,MDW,Chicago,USA,9130
40832,MSP,Minneapolis/St Paul,USA,OMA,Omaha,USA,13310
40833,MSP,Minneapolis/St Paul,USA,ONT,Ontario,USA,3720
40834,MSP,Minneapolis/St Paul,USA,PHX,Phoenix,USA,17908
40835,MSP,Minneapolis/St Paul,USA,RAP,Rapid City,USA,3410
40836,MSP,Minneapolis/St Paul,USA,SEA,Seattle,USA,37296
40840,OMA,Omaha,USA,MSP,Minneapolis/St Paul,USA,13200
40841,ONT,Ontario,USA,MSP,Minneapolis/St Paul,USA,3720
40842,PAH,Paducah,USA,MEM,Memphis,USA,4182
40843,PHL,Philadelphia,USA,DTW,Detroit,USA,6572
40844,PHX,Phoenix,USA,MSP,Minneapolis/St Paul,USA,13320
40845,PVD,Providence,USA,DTW,Detroit,USA,148
40846,RAP,Rapid City,USA,MSP,Minneapolis/St Paul,USA,3520
40847,SEA,Seattle,USA,MSP,Minneapolis/St Paul,USA,37296
40848,TVC,Traverse City,USA,DTW,Detroit,USA,3100
40853,APN,Alpena,USA,DTW,Detroit,USA,3162
40854,ATW,Appleton,USA,DTW,Detroit,USA,4350
40855,BHM,Birmingham (US),USA,DTW,Detroit,USA,3410
40856,BTR,Baton Rouge,USA,MEM,Memphis,USA,6100
40858,CHS,Charleston (US) SC,USA,DTW,Detroit,USA,82
40859,CID,Cedar Rapids,USA,MSP,Minneapolis/St Paul,USA,5780
40860,CLE,Cleveland,USA,MSP,Minneapolis/St Paul,USA,3850
40861,CMX,Hancock,USA,MQT,Marquette,USA,3162
40862,DCA,Washington,USA,DTW,Detroit,USA,7440
40863,DCA,Washington,USA,DTW,Detroit,USA,8732
40864,DCA,Washington,USA,MEM,Memphis,USA,3410
40865,DLH,Duluth/Superior,USA,MSP,Minneapolis/St Paul,USA,2958
40866,DTW,Detroit,USA,APN,Alpena,USA,3162
40867,DTW,Detroit,USA,ATW,Appleton,USA,4350
40868,DTW,Detroit,USA,BHM,Birmingham (US),USA,3410
40870,DTW,Detroit,USA,DCA,Washington,USA,992
40871,DTW,Detroit,USA,DCA,Washington,USA,21756
40872,DTW,Detroit,USA,FNT,Flint,USA,3960
40874,DTW,Detroit,USA,GRR,Grand Rapids (US) MI,USA,1612
40875,DTW,Detroit,USA,HSV,Huntsville,USA,3100
40876,DTW,Detroit,USA,IND,Indianapolis,USA,5735
40877,DTW,Detroit,USA,JAX,Jacksonville (US) FL,USA,3844
40878,DTW,Detroit,USA,MHT,Manchester (US),USA,4440
40879,DTW,Detroit,USA,MSN,Madison,USA,372
40880,DTW,Detroit,USA,MSP,Minneapolis/St Paul,USA,15372
40881,DTW,Detroit,USA,PHL,Philadelphia,USA,10340
40882,DTW,Detroit,USA,PLN,Pellston,USA,5050
40883,DTW,Detroit,USA,RDU,Raleigh/Durham,USA,7750
40884,DTW,Detroit,USA,RSW,Fort Myers,USA,6820
40885,DTW,Detroit,USA,SAT,San Antonio,USA,7564
40886,DTW,Detroit,USA,SDF,Louisville,USA,500
40888,FCA,Kalispell,USA,MSP,Minneapolis/St Paul,USA,9176
40889,FNT,Flint,USA,DTW,Detroit,USA,3960
40891,FSM,Fort Smith (US),USA,MEM,Memphis,USA,1550
40892,GRR,Grand Rapids (US) MI,USA,DTW,Detroit,USA,1612
40893,HSV,Huntsville,USA,DTW,Detroit,USA,3100
40894,IND,Indianapolis,USA,DTW,Detroit,USA,5365
40895,JAX,Jacksonville (US) FL,USA,DTW,Detroit,USA,3844
40896,LNK,Lincoln,USA,MSP,Minneapolis/St Paul,USA,6000
40897,MCI,Kansas City,USA,MEM,Memphis,USA,2542
40898,MCI,Kansas City,USA,MSP,Minneapolis/St Paul,USA,296
40899,MDW,Chicago,USA,MSP,Minneapolis/St Paul,USA,4588
40900,MEM,Memphis,USA,BTR,Baton Rouge,USA,6100
40901,MEM,Memphis,USA,DCA,Washington,USA,6820
40902,MEM,Memphis,USA,FSM,Fort Smith (US),USA,1550
40903,MEM,Memphis,USA,MCI,Kansas City,USA,2542
40904,MEM,Memphis,USA,MGM,Montgomery,USA,4550
40905,MEM,Memphis,USA,STL,St Louis,USA,7544
40906,MEM,Memphis,USA,TRI,Tri-Cities Regional,USA,2108
40907,MGM,Montgomery,USA,MEM,Memphis,USA,4550
40908,MHT,Manchester (US),USA,DTW,Detroit,USA,4440
40909,MQT,Marquette,USA,CMX,Hancock,USA,3162
40910,MSN,Madison,USA,DTW,Detroit,USA,3224
40911,MSP,Minneapolis/St Paul,USA,CID,Cedar Rapids,USA,5780
40912,MSP,Minneapolis/St Paul,USA,CLE,Cleveland,USA,3960
40913,MSP,Minneapolis/St Paul,USA,DLH,Duluth/Superior,USA,2958
40914,MSP,Minneapolis/St Paul,USA,DTW,Detroit,USA,7812
40915,MSP,Minneapolis/St Paul,USA,FCA,Kalispell,USA,9176
40916,MSP,Minneapolis/St Paul,USA,LNK,Lincoln,USA,6000
40917,MSP,Minneapolis/St Paul,USA,MCI,Kansas City,USA,296
40918,MSP,Minneapolis/St Paul,USA,MDW,Chicago,USA,4588
40919,MSP,Minneapolis/St Paul,USA,ORD,Chicago,USA,9176
40920,MSP,Minneapolis/St Paul,USA,PHL,Philadelphia,USA,124
40921,MSP,Minneapolis/St Paul,USA,SDF,Louisville,USA,1550
40922,ABQ,Albuquerque,USA,MSP,Minneapolis/St Paul,USA,9176
40923,ANC,Anchorage,USA,MSP,Minneapolis/St Paul,USA,11470
40924,ATL,Atlanta,USA,DTW,Detroit,USA,3348
40925,AUS,Austin,USA,MSP,Minneapolis/St Paul,USA,10230
40926,MSP,Minneapolis/St Paul,USA,TYS,Knoxville,USA,1550
40928,BWI,Baltimore,USA,DTW,Detroit,USA,4588
40929,BZN,Bozeman,USA,MSP,Minneapolis/St Paul,USA,3410
40930,ORD,Chicago,USA,MSP,Minneapolis/St Paul,USA,9176
40931,PHL,Philadelphia,USA,DTW,Detroit,USA,13860
40932,PHL,Philadelphia,USA,MSP,Minneapolis/St Paul,USA,3844
40933,PLN,Pellston,USA,DTW,Detroit,USA,5050
40934,RDU,Raleigh/Durham,USA,DTW,Detroit,USA,10875
40935,CLE,Cleveland,USA,DTW,Detroit,USA,1190
40936,CLE,Cleveland,USA,DTW,Detroit,USA,5000
40937,CLE,Cleveland,USA,DTW,Detroit,USA,2852
40938,CLT,Charlotte,USA,MEM,Memphis,USA,5950
40939,DCA,Washington,USA,MSP,Minneapolis/St Paul,USA,18500
40940,RSW,Fort Myers,USA,DTW,Detroit,USA,6820
40941,SAN,San Diego,USA,MSP,Minneapolis/St Paul,USA,5735
40942,SAT,San Antonio,USA,DTW,Detroit,USA,7564
40943,SDF,Louisville,USA,DTW,Detroit,USA,500
40944,SDF,Louisville,USA,MSP,Minneapolis/St Paul,USA,1550
40945,STL,St Louis,USA,MEM,Memphis,USA,7544
40946,DTW,Detroit,USA,ATL,Atlanta,USA,3348
40947,DTW,Detroit,USA,BWI,Baltimore,USA,4588
40948,DTW,Detroit,USA,CLE,Cleveland,USA,1190
40949,DTW,Detroit,USA,CLE,Cleveland,USA,5000
40950,DTW,Detroit,USA,CLE,Cleveland,USA,2852
40951,TRI,Tri-Cities Regional,USA,MEM,Memphis,USA,2108
40952,TYS,Knoxville,USA,MSP,Minneapolis/St Paul,USA,1550
40955,DTW,Detroit,USA,HPN,Westchester County,USA,400
40956,DTW,Detroit,USA,IAD,Washington,USA,12540
40957,DTW,Detroit,USA,LAN,Lansing,USA,5600
40958,DTW,Detroit,USA,LEX,Lexington,USA,2108
40959,DTW,Detroit,USA,LEX,Lexington,USA,1550
40960,DTW,Detroit,USA,LGA,New York,USA,22755
40961,DTW,Detroit,USA,MBS,Saginaw,USA,16940
40962,DTW,Detroit,USA,MSY,New Orleans,USA,8250
40963,DTW,Detroit,USA,ORF,Norfolk,USA,10560
40964,DTW,Detroit,USA,TRI,Tri-Cities Regional,USA,2108
40965,FAI,Fairbanks,USA,MSP,Minneapolis/St Paul,USA,11470
40966,FAR,Fargo,USA,MSP,Minneapolis/St Paul,USA,3000
40967,FLL,Fort Lauderdale,USA,MEM,Memphis,USA,3410
40968,FSD,Sioux Falls,USA,MSP,Minneapolis/St Paul,USA,7625
40969,GFK,Grand Forks,USA,MSP,Minneapolis/St Paul,USA,2460
40971,HPN,Westchester County,USA,DTW,Detroit,USA,400
40972,HSV,Huntsville,USA,MEM,Memphis,USA,2850
40973,IAD,Washington,USA,DTW,Detroit,USA,12540
40974,JFK,New York,USA,MSP,Minneapolis/St Paul,USA,3410
40975,LAN,Lansing,USA,DTW,Detroit,USA,8200
40976,LEX,Lexington,USA,DTW,Detroit,USA,2108
40977,LEX,Lexington,USA,DTW,Detroit,USA,1550
40978,LGA,New York,USA,DTW,Detroit,USA,17760
40979,LIT,Little Rock,USA,MEM,Memphis,USA,2750
40980,MBS,Saginaw,USA,DTW,Detroit,USA,16940
40981,MEM,Memphis,USA,CLT,Charlotte,USA,5950
40982,MEM,Memphis,USA,FLL,Fort Lauderdale,USA,3410
40983,MEM,Memphis,USA,HSV,Huntsville,USA,2850
40984,MEM,Memphis,USA,LIT,Little Rock,USA,2750
40985,MEM,Memphis,USA,PIB,Laurel,USA,2108
40986,MEM,Memphis,USA,SGF,Springfield (US) MO,USA,3100
40988,ABE,Allentown/Bethlehem/Easton,USA,DTW,Detroit,USA,3000
40991,MOT,Minot,USA,MSP,Minneapolis/St Paul,USA,10230
40992,MSP,Minneapolis/St Paul,USA,ABQ,Albuquerque,USA,9176
40993,MSP,Minneapolis/St Paul,USA,ANC,Anchorage,USA,5735
40994,MSP,Minneapolis/St Paul,USA,AUS,Austin,USA,10230
40995,MSP,Minneapolis/St Paul,USA,BZN,Bozeman,USA,3410
40997,BMI,Bloomington-Normal,USA,DTW,Detroit,USA,2992
40999,BOS,Boston,USA,MEM,Memphis,USA,3844
41000,BZN,Bozeman,USA,MSP,Minneapolis/St Paul,USA,9028
41001,CID,Cedar Rapids,USA,MSP,Minneapolis/St Paul,USA,3100
41002,CVG,Cincinnati,USA,MSP,Minneapolis/St Paul,USA,3300
41003,DTW,Detroit,USA,ABE,Allentown/Bethlehem/Easton,USA,3000
41005,DTW,Detroit,USA,BMI,Bloomington-Normal,USA,2992
41006,DTW,Detroit,USA,IAH,Houston,USA,15252
41007,DTW,Detroit,USA,LAX,Los Angeles,USA,7812
41008,DTW,Detroit,USA,MKE,Milwaukee,USA,5550
41009,DTW,Detroit,USA,MQT,Marquette,USA,4216
41010,DTW,Detroit,USA,ROA,Roanoke,USA,2108
41011,DTW,Detroit,USA,ROA,Roanoke,USA,2850
41012,MSP,Minneapolis/St Paul,USA,DCA,Washington,USA,14060
41013,MSP,Minneapolis/St Paul,USA,FAI,Fairbanks,USA,11470
41014,MSP,Minneapolis/St Paul,USA,FAR,Fargo,USA,3000
41015,MSP,Minneapolis/St Paul,USA,FSD,Sioux Falls,USA,7625
41016,MSP,Minneapolis/St Paul,USA,GFK,Grand Forks,USA,2460
41017,MSP,Minneapolis/St Paul,USA,JFK,New York,USA,3410
41018,MSP,Minneapolis/St Paul,USA,MOT,Minot,USA,10230
41019,MSP,Minneapolis/St Paul,USA,MSY,New Orleans,USA,444
41020,IAH,Houston,USA,DTW,Detroit,USA,15252
41021,LAS,Las Vegas,USA,MEM,Memphis,USA,4588
41022,MSP,Minneapolis/St Paul,USA,RST,Rochester (US) MN,USA,3300
41023,MSP,Minneapolis/St Paul,USA,SMF,Sacramento,USA,13764
41024,MSY,New Orleans,USA,DTW,Detroit,USA,8250
41025,MSY,New Orleans,USA,MSP,Minneapolis/St Paul,USA,444
41027,LAX,Los Angeles,USA,DTW,Detroit,USA,7812
41028,LEX,Lexington,USA,MEM,Memphis,USA,2992
41029,LGA,New York,USA,MEM,Memphis,USA,11284
41030,MDW,Chicago,USA,MSP,Minneapolis/St Paul,USA,3844
41031,MEM,Memphis,USA,BOS,Boston,USA,3844
41032,MEM,Memphis,USA,LAS,Las Vegas,USA,4588
41033,MEM,Memphis,USA,LEX,Lexington,USA,2992
41034,MEM,Memphis,USA,LGA,New York,USA,11408
41035,MEM,Memphis,USA,MIA,Miami,USA,3844
41036,MEM,Memphis,USA,MSY,New Orleans,USA,12210
41037,ORF,Norfolk,USA,DTW,Detroit,USA,10450
41038,PIB,Laurel,USA,MEM,Memphis,USA,2108
41039,RST,Rochester (US) MN,USA,MSP,Minneapolis/St Paul,USA,3300
41040,SGF,Springfield (US) MO,USA,MEM,Memphis,USA,3100
41042,SMF,Sacramento,USA,MSP,Minneapolis/St Paul,USA,13764
41043,TRI,Tri-Cities Regional,USA,DTW,Detroit,USA,2108
41044,MEM,Memphis,USA,ORF,Norfolk,USA,3300
41045,MEM,Memphis,USA,SHV,Shreveport,USA,5950
41046,MIA,Miami,USA,MEM,Memphis,USA,3844
41047,MKE,Milwaukee,USA,DTW,Detroit,USA,11285
41048,MQT,Marquette,USA,DTW,Detroit,USA,4216
41049,MSN,Madison,USA,MSP,Minneapolis/St Paul,USA,148
41050,MSP,Minneapolis/St Paul,USA,BZN,Bozeman,USA,9176
41051,MSP,Minneapolis/St Paul,USA,CID,Cedar Rapids,USA,3100
41052,MSP,Minneapolis/St Paul,USA,CVG,Cincinnati,USA,3300
41053,ABR,Aberdeen (US),USA,ATY,Watertown (US) SD,USA,1054
41056,MSP,Minneapolis/St Paul,USA,LGA,New York,USA,6270
41057,MSP,Minneapolis/St Paul,USA,MDW,Chicago,USA,3844
41058,MSP,Minneapolis/St Paul,USA,OMA,Omaha,USA,4440
41059,ATY,Watertown (US) SD,USA,ABR,Aberdeen (US),USA,1054
41060,AUS,Austin,USA,MEM,Memphis,USA,6820
41061,BIS,Bismarck,USA,MSP,Minneapolis/St Paul,USA,1938
41062,BJI,Bemidji,USA,MSP,Minneapolis/St Paul,USA,6902
41063,CID,Cedar Rapids,USA,DTW,Detroit,USA,4200
41064,MSP,Minneapolis/St Paul,USA,RSW,Fort Myers,USA,148
41065,MSP,Minneapolis/St Paul,USA,STL,St Louis,USA,2600
41067,MSY,New Orleans,USA,MEM,Memphis,USA,12100
41070,DSM,Des Moines,USA,MEM,Memphis,USA,1550
41071,OMA,Omaha,USA,MEM,Memphis,USA,124
41072,OMA,Omaha,USA,MSP,Minneapolis/St Paul,USA,4440
41073,ORF,Norfolk,USA,DTW,Detroit,USA,82
41074,ORF,Norfolk,USA,MEM,Memphis,USA,3300
41076,ROA,Roanoke,USA,DTW,Detroit,USA,2108
41077,ROA,Roanoke,USA,DTW,Detroit,USA,2850
41078,RSW,Fort Myers,USA,MSP,Minneapolis/St Paul,USA,148
41079,SHV,Shreveport,USA,MEM,Memphis,USA,5950
41080,STL,St Louis,USA,MSP,Minneapolis/St Paul,USA,2600
41082,DTW,Detroit,USA,CID,Cedar Rapids,USA,4200
41083,DTW,Detroit,USA,EWR,New York,USA,7375
41084,DTW,Detroit,USA,FNT,Flint,USA,3250
41085,DTW,Detroit,USA,MDW,Chicago,USA,1200
41086,DTW,Detroit,USA,MSP,Minneapolis/St Paul,USA,7260
41087,DTW,Detroit,USA,RIC,Richmond (US),USA,1550
41088,DTW,Detroit,USA,RIC,Richmond (US),USA,3100
41089,DTW,Detroit,USA,SAV,Savannah,USA,1950
41090,DTW,Detroit,USA,SYR,Syracuse,USA,13310
41091,EWR,New York,USA,DTW,Detroit,USA,7750
41092,FNT,Flint,USA,DTW,Detroit,USA,3250
41093,GSP,Greenville (US) SC,USA,MEM,Memphis,USA,5700
41094,HSV,Huntsville,USA,MEM,Memphis,USA,2108
41095,IAH,Houston,USA,MSP,Minneapolis/St Paul,USA,11160
41096,IAH,Houston,USA,MSP,Minneapolis/St Paul,USA,9620
41097,IND,Indianapolis,USA,MEM,Memphis,USA,6710
41098,IND,Indianapolis,USA,MSP,Minneapolis/St Paul,USA,7810
41099,JAX,Jacksonville (US) FL,USA,MSP,Minneapolis/St Paul,USA,1500
41100,LAN,Lansing,USA,MSP,Minneapolis/St Paul,USA,1550
41101,LAX,Los Angeles,USA,MSP,Minneapolis/St Paul,USA,23436
41103,MBS,Saginaw,USA,MSP,Minneapolis/St Paul,USA,2870
41104,MCI,Kansas City,USA,MSP,Minneapolis/St Paul,USA,9570
41105,MDW,Chicago,USA,DTW,Detroit,USA,1200
41106,MEM,Memphis,USA,AUS,Austin,USA,6820
41107,MEM,Memphis,USA,DSM,Des Moines,USA,1550
41108,MEM,Memphis,USA,GSP,Greenville (US) SC,USA,5700
41109,MEM,Memphis,USA,HSV,Huntsville,USA,2108
41110,MEM,Memphis,USA,IND,Indianapolis,USA,1100
41112,MEM,Memphis,USA,MIA,Miami,USA,440
41113,MEM,Memphis,USA,MSP,Minneapolis/St Paul,USA,5550
41115,MSP,Minneapolis/St Paul,USA,BIS,Bismarck,USA,1938
41116,MSP,Minneapolis/St Paul,USA,BJI,Bemidji,USA,6902
41117,MSP,Minneapolis/St Paul,USA,DTW,Detroit,USA,7040
41118,MSP,Minneapolis/St Paul,USA,IAH,Houston,USA,15376
41119,MSP,Minneapolis/St Paul,USA,IAH,Houston,USA,4588
41120,MSP,Minneapolis/St Paul,USA,IND,Indianapolis,USA,10230
41121,MSP,Minneapolis/St Paul,USA,JAX,Jacksonville (US) FL,USA,1500
41122,MSP,Minneapolis/St Paul,USA,LAN,Lansing,USA,1550
41123,MSP,Minneapolis/St Paul,USA,LAX,Los Angeles,USA,23436
41124,MSP,Minneapolis/St Paul,USA,MBS,Saginaw,USA,2870
41125,MSP,Minneapolis/St Paul,USA,MCI,Kansas City,USA,6490
41126,MSP,Minneapolis/St Paul,USA,MEM,Memphis,USA,11285
41127,MSP,Minneapolis/St Paul,USA,ROC,Rochester (US) NY,USA,3410
41128,MSP,Minneapolis/St Paul,USA,SLC,Salt Lake City,USA,4340
41130,RIC,Richmond (US),USA,DTW,Detroit,USA,1550
41131,RIC,Richmond (US),USA,DTW,Detroit,USA,3100
41132,ROC,Rochester (US) NY,USA,MSP,Minneapolis/St Paul,USA,3410
41134,SAV,Savannah,USA,DTW,Detroit,USA,1950
41135,SLC,Salt Lake City,USA,MSP,Minneapolis/St Paul,USA,4340
41137,SYR,Syracuse,USA,DTW,Detroit,USA,13310
41139,BNA,Nashville,USA,MEM,Memphis,USA,7544
41140,CMH,Columbus (US) OH,USA,DTW,Detroit,USA,18260
41141,CMH,Columbus (US) OH,USA,MSP,Minneapolis/St Paul,USA,8584
41142,DSM,Des Moines,USA,MSP,Minneapolis/St Paul,USA,2800
41143,DTW,Detroit,USA,CMH,Columbus (US) OH,USA,21670
41144,DTW,Detroit,USA,IND,Indianapolis,USA,7625
41145,DTW,Detroit,USA,LGA,New York,USA,4736
41146,DTW,Detroit,USA,MCI,Kansas City,USA,7125
41147,DTW,Detroit,USA,OMA,Omaha,USA,4674
41148,DTW,Detroit,USA,PIT,Pittsburgh,USA,2300
41149,DTW,Detroit,USA,PWM,Portland (US) ME,USA,6820
41150,DTW,Detroit,USA,SDF,Louisville,USA,4000
41151,DTW,Detroit,USA,SNA,Santa Ana,USA,3844
41154,GRB,Green Bay,USA,DTW,Detroit,USA,100
41155,GRR,Grand Rapids (US) MI,USA,MSP,Minneapolis/St Paul,USA,1550
41156,GTF,Great Falls,USA,MSP,Minneapolis/St Paul,USA,3844
41158,HNL,Honolulu,USA,SEA,Seattle,USA,16740
41159,IND,Indianapolis,USA,DTW,Detroit,USA,3750
41160,LGA,New York,USA,DTW,Detroit,USA,4736
41161,MCI,Kansas City,USA,DTW,Detroit,USA,10750
41162,MCO,Orlando,USA,MSP,Minneapolis/St Paul,USA,10545
41163,MEM,Memphis,USA,BNA,Nashville,USA,7544
41164,MEM,Memphis,USA,MSP,Minneapolis/St Paul,USA,496
41165,MHT,Manchester (US),USA,MSP,Minneapolis/St Paul,USA,1550
41166,MSN,Madison,USA,MSP,Minneapolis/St Paul,USA,3740
41167,MSP,Minneapolis/St Paul,USA,CMH,Columbus (US) OH,USA,8584
41168,MSP,Minneapolis/St Paul,USA,DSM,Des Moines,USA,2800
41169,MSP,Minneapolis/St Paul,USA,GRR,Grand Rapids (US) MI,USA,1550
41170,MSP,Minneapolis/St Paul,USA,GTF,Great Falls,USA,3844
41171,MSP,Minneapolis/St Paul,USA,MCO,Orlando,USA,4625
41172,MSP,Minneapolis/St Paul,USA,MEM,Memphis,USA,124
41173,MSP,Minneapolis/St Paul,USA,MHT,Manchester (US),USA,1550
41174,MSP,Minneapolis/St Paul,USA,MSN,Madison,USA,4070
41175,MSP,Minneapolis/St Paul,USA,ORF,Norfolk,USA,2542
41176,MSP,Minneapolis/St Paul,USA,SDF,Louisville,USA,6820
41177,MSP,Minneapolis/St Paul,USA,TPA,Tampa,USA,9916
41180,OMA,Omaha,USA,DTW,Detroit,USA,4674
41181,ORF,Norfolk,USA,MSP,Minneapolis/St Paul,USA,2542
41182,PIT,Pittsburgh,USA,DTW,Detroit,USA,2700
41183,PWM,Portland (US) ME,USA,DTW,Detroit,USA,6820
41184,SDF,Louisville,USA,DTW,Detroit,USA,4000
41185,SDF,Louisville,USA,MSP,Minneapolis/St Paul,USA,6820
41186,SEA,Seattle,USA,HNL,Honolulu,USA,16740
41187,SNA,Santa Ana,USA,DTW,Detroit,USA,3844
41188,TPA,Tampa,USA,MSP,Minneapolis/St Paul,USA,9916
41192,ALB,Albany (US) NY,USA,DTW,Detroit,USA,11036
41194,ATL,Atlanta,USA,MSP,Minneapolis/St Paul,USA,124
41195,ATL,Atlanta,USA,MSP,Minneapolis/St Paul,USA,13320
41196,ATW,Appleton,USA,MSP,Minneapolis/St Paul,USA,2108
41197,ATY,Watertown (US) SD,USA,MSP,Minneapolis/St Paul,USA,1938
41198,BNA,Nashville,USA,MSP,Minneapolis/St Paul,USA,3875
41199,BOS,Boston,USA,MSP,Minneapolis/St Paul,USA,3968
41200,BWI,Baltimore,USA,MEM,Memphis,USA,3190
41201,CVG,Cincinnati,USA,MEM,Memphis,USA,1836
41202,DEN,Denver,USA,DTW,Detroit,USA,992
41203,DSM,Des Moines,USA,MSP,Minneapolis/St Paul,USA,1550
41204,DTW,Detroit,USA,ALB,Albany (US) NY,USA,11036
41206,DTW,Detroit,USA,DEN,Denver,USA,3720
41207,DTW,Detroit,USA,DEN,Denver,USA,740
41208,DTW,Detroit,USA,ERI,Erie,USA,2108
41209,DTW,Detroit,USA,GRB,Green Bay,USA,375
41210,DTW,Detroit,USA,GRR,Grand Rapids (US) MI,USA,10890
41211,DTW,Detroit,USA,HPN,Westchester County,USA,4674
41212,DTW,Detroit,USA,LIT,Little Rock,USA,2900
41213,DTW,Detroit,USA,MDW,Chicago,USA,15620
41214,DTW,Detroit,USA,MLI,Moline,USA,2992
41215,DTW,Detroit,USA,MSP,Minneapolis/St Paul,USA,12876
41216,DTW,Detroit,USA,PDX,Portland (US) OR,USA,4588
41217,DTW,Detroit,USA,SDF,Louisville,USA,6050
41218,EAU,Eau Claire,USA,RHI,Rhinelander,USA,1054
41219,ERI,Erie,USA,DTW,Detroit,USA,2108
41220,FAR,Fargo,USA,MSP,Minneapolis/St Paul,USA,2460
41221,GEG,Spokane,USA,MSP,Minneapolis/St Paul,USA,11285
41222,GRB,Green Bay,USA,DTW,Detroit,USA,375
41223,GRR,Grand Rapids (US) MI,USA,DTW,Detroit,USA,11220
41224,GTF,Great Falls,USA,MSP,Minneapolis/St Paul,USA,3410
41226,HPN,Westchester County,USA,DTW,Detroit,USA,4674
41227,ICT,Wichita,USA,MSP,Minneapolis/St Paul,USA,4650
41228,IND,Indianapolis,USA,MSP,Minneapolis/St Paul,USA,2600
41230,LGA,New York,USA,MSP,Minneapolis/St Paul,USA,22015
41231,LIT,Little Rock,USA,DTW,Detroit,USA,2900
41232,LIT,Little Rock,USA,MEM,Memphis,USA,3000
41233,LSE,La Crosse,USA,MSP,Minneapolis/St Paul,USA,4264
41234,MCI,Kansas City,USA,MSP,Minneapolis/St Paul,USA,3596
41235,MDW,Chicago,USA,DTW,Detroit,USA,12210
41236,MEM,Memphis,USA,BWI,Baltimore,USA,3300
41237,MEM,Memphis,USA,CVG,Cincinnati,USA,1836
41238,MEM,Memphis,USA,LIT,Little Rock,USA,3000
41239,MEM,Memphis,USA,TUL,Tulsa,USA,1054
41240,MIA,Miami,USA,MSP,Minneapolis/St Paul,USA,7564
41241,MKE,Milwaukee,USA,MSP,Minneapolis/St Paul,USA,248
41242,MKE,Milwaukee,USA,MSP,Minneapolis/St Paul,USA,16835
